X4,X19,X29,X35,X38,X7,X10,X17,X26,X28,X16,X21,X23,X25,X31,X40,X12,X22,X24,X5,X20,X18,X32,X34,X13,X33,X2,X11,X27,X36,X3,X14,X30,X6,X8,X9,X1,X37,X15,X39
0,0,0,0,0,1,1,1,0,2,1,1,0,1,0,0,2,1,2,2,1,2,2,1,2,1,1,1,2,0,0,1,0,2,0,1,0,0,2,2
0,0,2,2,0,0,0,1,1,0,2,0,0,1,2,0,2,2,0,2,0,1,0,1,1,2,0,0,1,1,0,3,0,1,2,0,1,1,3,1
1,1,2,1,0,1,1,0,0,0,1,0,0,0,0,1,2,1,2,1,1,1,0,0,1,2,0,1,2,0,1,1,1,1,0,0,1,0,0,0
1,1,2,2,0,0,1,0,0,2,1,2,1,0,2,0,2,1,0,1,0,1,2,2,0,1,2,2,2,1,3,1,1,1,2,0,0,0,0,1
0,1,0,0,0,0,1,1,0,2,1,1,1,0,0,1,2,2,0,1,0,1,0,0,1,2,0,1,0,0,0,1,0,2,1,1,0,0,3,1
0,0,0,2,0,1,0,1,0,2,1,0,0,1,0,1,1,2,2,1,0,1,2,0,1,2,1,1,1,0,2,0,1,1,2,2,1,1,1,0
0,1,2,0,0,1,1,1,0,2,1,2,0,0,0,1,0,0,2,2,1,1,0,2,0,2,1,1,1,1,2,0,0,1,2,1,1,0,2,1
0,1,2,0,0,0,1,1,0,2,2,2,0,1,1,0,3,0,1,2,1,2,0,2,0,0,0,1,2,0,3,2,0,0,2,1,0,1,3,0
1,0,2,2,0,0,1,1,0,2,2,0,0,0,0,0,0,1,0,1,0,1,2,1,2,2,0,0,1,0,0,3,1,1,1,2,1,0,2,0
1,0,2,1,1,1,1,0,0,0,1,0,0,1,1,0,3,0,2,2,1,1,0,1,0,2,0,1,1,1,1,3,0,1,0,0,0,1,1,1
0,0,2,0,0,1,0,1,1,0,2,2,0,1,0,0,3,2,1,1,1,1,1,0,1,2,0,2,1,0,3,3,1,2,0,2,0,0,0,0
0,0,1,0,0,1,1,0,1,0,1,2,0,0,1,0,0,2,0,1,0,1,1,2,2,1,1,2,2,0,1,3,1,1,2,2,0,0,0,2
0,1,0,0,0,0,1,0,0,1,2,0,0,1,1,0,3,1,2,0,1,2,0,2,0,0,2,0,2,1,1,0,0,1,1,0,0,0,3,0
0,0,2,0,0,1,1,0,0,1,1,0,0,0,1,0,3,2,0,1,0,1,0,2,1,2,0,1,1,0,3,0,0,1,2,1,0,0,0,1
1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,2,0,1,2,1,2,1,1,2,1,0,3,0,0,0,3,2
0,1,2,2,0,0,1,1,1,0,1,2,0,1,0,1,2,1,2,2,1,1,2,1,2,2,1,1,2,0,0,1,0,1,3,1,0,1,0,0
1,1,2,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,2,2,0,2,1,0,1,0,3,0,1,1,0,0,1,1,0,2
0,0,2,2,0,0,1,1,0,0,2,0,0,0,2,0,2,2,2,1,1,2,2,1,0,0,0,1,2,1,3,0,1,1,0,1,0,0,1,0
0,1,1,2,0,1,1,0,1,0,1,2,0,0,0,1,2,0,0,2,0,1,0,0,1,2,1,1,0,0,3,0,1,2,2,1,1,1,2,1
0,0,2,0,0,0,0,1,1,0,0,2,0,1,2,0,2,0,0,2,0,2,0,1,2,0,2,1,2,0,3,3,0,2,0,0,0,0,1,0
1,1,0,2,0,1,1,1,0,2,0,2,0,0,0,1,0,0,0,0,0,1,0,0,2,2,1,1,2,0,0,1,1,1,3,0,1,0,1,2
1,1,0,2,0,0,1,0,1,1,2,0,0,1,1,0,2,0,0,2,0,0,0,1,1,0,1,2,1,0,0,2,0,1,1,1,1,0,3,0
0,1,0,2,0,0,1,1,1,1,0,0,0,0,2,0,3,0,0,2,1,2,0,2,0,1,2,0,2,0,1,0,1,1,3,1,0,1,1,0
0,0,2,1,0,1,1,1,0,2,1,0,0,0,2,1,2,0,0,0,0,1,2,0,1,1,0,1,2,0,3,0,1,2,3,2,0,0,1,1
1,0,2,2,0,1,1,0,0,0,1,0,0,0,1,0,3,2,0,1,0,0,0,0,1,0,2,0,0,0,1,2,1,0,2,2,1,1,3,0
1,1,0,2,0,0,1,1,0,1,2,1,0,1,1,0,2,1,0,2,0,2,0,2,0,1,0,2,2,0,1,0,1,1,3,2,0,0,1,1
0,0,1,2,0,0,1,1,1,1,0,2,0,0,2,0,2,1,0,0,0,2,2,1,2,0,2,2,2,0,3,1,1,0,3,2,0,0,0,1
1,0,2,2,0,1,1,1,1,1,1,0,0,0,0,0,2,0,0,0,1,1,0,2,0,1,2,2,2,1,1,0,1,2,3,1,1,0,3,0
0,1,0,3,1,1,1,1,1,1,1,0,0,1,2,0,2,1,0,1,0,1,2,1,2,1,0,1,2,0,1,0,0,1,1,0,0,1,1,0
0,0,2,0,0,1,1,1,1,2,1,0,0,1,0,0,2,0,2,1,0,1,1,2,2,1,0,0,1,1,3,3,1,1,2,0,1,1,3,2
0,0,1,2,0,1,1,0,1,0,2,1,0,0,0,0,3,1,0,2,0,1,0,0,1,2,0,1,2,0,3,0,0,1,2,0,1,1,1,2
1,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,3,1,2,0,1,2,0,2,0,0,0,2,1,1,0,3,0,1,0,1,0,0,1,2
1,1,2,2,0,1,1,1,0,2,1,1,0,0,1,1,0,0,0,0,0,1,2,1,2,2,0,2,2,1,0,2,0,2,1,0,1,1,0,1
0,0,2,2,0,1,1,1,0,2,2,2,0,1,0,0,2,0,2,0,1,1,2,1,0,1,2,2,2,0,0,0,1,1,3,0,0,1,0,2
1,0,0,2,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,2,2,2,1,1,0,1,0,1,2,1,0,1,1,0,0
0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,3,1,0,1,0,0,1,0,1,2,0,0,2,0,3,3,0,0,1,1,1,1,1,1
0,1,1,2,0,1,1,0,0,1,1,2,0,0,1,1,2,1,0,2,0,0,0,1,2,0,2,0,2,0,3,0,1,1,1,0,0,1,3,1
0,0,2,2,0,0,0,0,0,0,1,0,0,1,0,0,2,2,1,1,0,1,1,0,2,2,0,2,1,1,2,2,1,0,1,1,0,0,0,2
0,1,0,0,1,1,1,0,1,1,2,1,0,0,1,1,1,0,0,1,0,1,2,2,2,3,1,2,2,0,3,0,0,1,0,0,0,1,0,2
0,1,1,1,0,0,0,1,0,2,0,1,1,1,1,1,2,2,1,2,1,1,0,2,2,3,0,0,1,1,0,0,0,0,1,1,0,0,2,0
0,0,1,3,0,1,1,1,1,2,1,0,0,1,1,0,2,0,2,0,1,1,1,2,0,2,0,0,2,1,0,0,0,1,2,0,1,1,3,1
0,0,2,0,0,1,0,1,1,2,1,2,0,0,2,0,2,1,2,0,0,1,2,1,2,2,1,2,0,0,2,3,0,1,2,1,1,1,0,2
0,1,0,2,0,0,0,1,0,1,1,1,0,1,2,0,3,2,1,1,1,0,1,2,0,0,1,0,2,1,1,3,1,1,2,2,1,1,2,1
1,0,1,2,0,1,1,0,1,0,2,2,0,0,1,0,2,2,0,2,1,2,0,1,2,1,0,1,2,1,0,0,0,1,0,2,0,0,1,0
1,0,0,0,0,0,1,1,0,2,2,1,0,0,0,0,2,0,0,0,0,1,0,1,1,2,0,1,0,0,0,0,0,1,2,0,0,0,3,1
0,1,2,2,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,2,0,1,0,2,2,2,0,2,1,0,1,0,0,1,2,0,0,1,1,0
1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,0,3,0,0,2,0,0,0,2,0,1,0,1,2,1,2,0,1,2,3,0,0,1,2,2
1,0,2,3,0,1,1,1,0,0,1,2,0,0,0,0,3,2,0,1,0,1,0,0,1,2,1,1,2,0,1,0,0,1,2,1,1,1,1,2
0,1,0,0,0,1,1,1,0,2,2,2,0,0,0,1,0,1,1,2,1,1,0,2,0,3,2,2,2,1,3,0,1,2,1,2,1,1,1,1
1,1,1,0,0,1,1,0,1,2,0,1,0,0,0,1,0,0,0,2,0,1,0,1,2,2,0,1,1,1,0,0,1,2,2,1,0,1,2,1
0,0,0,2,0,0,1,1,0,1,1,2,0,0,0,0,2,2,0,1,0,1,0,0,2,2,1,1,2,1,1,3,1,2,0,2,1,1,1,0
0,1,1,2,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,2,2,2,3,1,0,2,0,1,3,0,1,3,1,0,0,0,2
0,0,2,2,0,1,1,0,1,2,1,0,0,0,0,0,0,1,0,0,0,1,2,0,2,2,0,1,2,1,1,3,0,2,3,0,0,1,0,2
0,1,2,0,1,0,1,1,0,2,2,2,0,0,0,1,0,0,0,1,0,1,2,0,1,2,0,2,2,0,1,1,0,2,2,1,0,0,0,1
1,0,0,0,0,0,1,0,0,1,2,0,0,1,1,0,3,1,2,2,1,2,0,1,2,1,0,1,2,1,0,2,1,0,0,1,0,0,2,2
0,0,2,0,0,1,1,1,1,0,1,2,1,1,0,0,1,0,1,0,1,2,1,0,2,1,0,0,0,0,1,3,0,2,2,0,1,0,3,1
0,0,2,0,0,1,0,1,0,0,1,0,0,1,0,0,3,1,1,0,0,0,2,0,1,0,1,1,2,0,1,0,0,1,2,2,1,0,2,2
0,0,0,1,0,0,1,1,0,1,0,0,0,0,2,0,3,1,0,0,0,1,1,2,2,2,2,0,0,0,1,0,0,2,2,1,0,1,3,2
0,1,1,0,0,1,0,1,1,0,1,2,0,1,2,1,2,1,1,0,0,1,2,0,2,2,1,1,2,0,1,1,0,0,1,1,0,1,2,2
0,0,1,2,0,1,1,1,1,0,0,1,0,1,2,1,0,1,2,0,1,2,2,0,2,1,0,2,1,1,1,2,0,0,0,1,1,1,3,1
0,0,2,0,0,0,0,1,0,2,0,0,0,1,2,0,2,0,1,2,1,2,2,1,0,2,2,1,0,1,2,0,1,1,2,0,0,1,3,0
0,1,2,3,0,1,1,0,0,0,1,0,0,1,1,1,0,1,1,2,1,1,0,0,2,1,1,2,2,0,2,0,1,2,1,2,0,0,1,1
1,1,2,2,1,1,1,0,0,0,1,0,0,0,0,1,2,2,0,1,0,1,1,0,2,2,1,0,1,0,3,1,0,1,1,1,0,0,2,0
0,0,2,1,0,1,0,1,0,2,1,1,1,1,1,1,2,0,1,2,1,1,0,2,0,2,1,2,2,1,1,2,1,0,1,2,0,1,2,0
0,0,0,1,0,0,1,1,0,1,2,1,0,0,2,0,2,1,0,0,1,2,1,1,0,0,0,1,2,0,0,2,0,2,2,1,0,1,1,2
1,1,0,3,0,0,1,0,0,1,2,2,1,0,1,1,0,2,0,1,1,0,2,1,2,1,2,1,1,1,3,1,0,1,1,1,0,0,1,0
0,0,0,0,0,0,1,1,0,1,2,1,0,1,0,0,2,1,0,0,0,0,0,1,2,0,1,1,2,0,0,0,1,1,0,2,0,1,3,2
0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,2,2,1,1,1,1,2,1,0,3,2,0,1,0,1,0,0,0,3,1,0,0,0,0
0,0,2,2,0,1,1,1,0,2,1,1,1,0,0,0,1,1,0,0,0,1,0,0,2,2,1,0,2,0,1,0,1,1,2,0,1,0,2,0
0,0,2,2,0,1,0,1,1,2,1,0,0,1,0,0,2,1,1,0,0,1,0,2,0,2,1,2,2,1,1,3,1,2,2,0,1,0,3,0
1,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,2,2,1,1,1,1,2,1,0,2,1,1,2,1,0,0,0,2,2,0,1,1,2,2
0,1,2,3,1,1,1,1,1,0,1,2,0,0,2,1,2,2,0,1,1,1,2,2,0,2,1,2,2,1,0,0,1,1,2,0,1,1,2,1
0,0,2,0,0,1,1,1,0,2,1,1,0,0,1,1,0,1,0,0,0,2,0,2,2,2,0,0,2,1,3,0,1,2,2,2,1,1,2,0
1,0,1,0,0,0,1,1,1,0,2,1,0,1,2,1,1,2,0,1,0,1,2,0,1,2,1,1,1,0,0,3,0,2,2,1,1,1,0,2
1,0,0,0,0,0,1,0,0,1,2,0,0,0,1,0,3,2,0,1,0,1,1,2,0,2,2,0,2,1,1,1,1,2,1,0,0,1,2,0
1,0,2,0,0,1,1,0,0,2,1,0,0,1,0,0,1,0,0,2,0,1,0,0,1,2,1,2,1,0,1,1,1,1,3,1,0,1,1,2
0,0,2,0,0,1,1,0,0,0,0,2,1,1,1,0,3,0,0,2,0,1,0,0,1,1,2,0,0,0,2,0,1,1,2,1,0,1,3,0
0,0,2,0,0,1,1,1,0,2,1,1,0,0,0,0,3,1,0,2,1,1,2,2,0,3,1,0,2,0,1,3,0,0,3,1,1,1,3,2
0,0,1,0,0,1,1,0,0,1,2,0,0,1,1,1,3,1,0,2,1,0,1,0,1,1,2,2,2,0,2,2,0,1,1,1,0,1,1,2
0,0,1,2,0,1,0,0,0,2,1,1,1,1,2,0,3,2,1,1,0,1,2,1,1,1,0,2,2,0,2,2,1,2,0,1,0,0,3,2
0,0,2,0,0,1,1,0,0,2,1,1,1,0,0,0,3,1,1,2,1,2,0,2,2,0,2,2,2,0,3,2,1,0,3,2,0,1,1,0
0,0,0,3,0,1,0,1,0,1,1,0,1,1,0,0,2,2,2,1,0,1,1,2,0,2,1,0,2,0,1,0,1,1,2,2,1,0,1,1
0,1,2,0,0,1,1,1,1,0,1,0,0,1,0,1,1,2,2,1,1,1,2,1,0,3,1,0,2,1,0,1,1,2,1,2,1,0,1,2
0,0,0,2,0,1,1,1,0,1,1,0,0,0,2,1,2,2,0,1,0,0,2,1,0,1,1,1,2,1,0,0,0,1,3,1,0,1,3,0
1,0,2,0,0,1,1,1,0,2,1,1,0,0,0,0,3,0,0,2,0,1,0,1,2,3,1,2,2,1,0,1,1,1,3,2,0,0,1,0
0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,1,2,0,1,2,0,1,0,2,2,2,0,1,1,0,1,0,1,1,1,0,0,1,1,1
0,0,0,2,1,0,1,1,1,1,1,0,0,1,0,0,3,0,2,1,0,1,2,2,1,2,1,1,2,0,3,0,1,1,0,2,0,1,0,0
1,0,2,2,0,1,1,0,0,0,0,0,1,0,1,0,2,2,1,0,1,1,0,0,2,2,2,1,2,0,3,1,1,0,2,1,1,0,0,2
0,0,0,2,0,1,0,0,0,2,1,1,1,1,0,0,3,0,1,1,1,2,1,2,0,3,2,1,2,1,3,0,0,2,0,1,0,0,1,1
1,0,1,0,0,1,1,0,1,0,2,2,0,0,0,0,2,2,0,1,0,1,0,0,1,2,2,2,1,0,2,1,0,2,0,1,1,1,3,2
1,1,0,0,0,0,1,0,0,1,2,0,0,0,1,0,3,2,0,0,0,2,0,1,1,1,2,1,0,0,3,0,1,1,1,1,0,1,0,0
0,0,2,1,0,1,1,1,0,2,1,1,0,1,2,0,3,0,2,2,1,2,0,0,2,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1
0,0,0,2,0,0,1,1,0,1,1,0,0,0,1,1,2,0,0,0,0,2,2,1,2,0,0,1,2,0,0,1,1,1,2,2,0,1,0,0
0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,2,1,0,1,1,1,0,2,0,3,0,1,2,1,3,0,0,1,1,1,0,0,1,1
0,1,1,2,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,2,2,0,2,0,1,2,0,0,0,0,0,1,0,1,0,1,0,0
0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,2,1,1,1,2,1,2,0,0,2,0,2,1,3,3,1,1,0,1,0,1,2,0
0,0,2,0,0,1,1,1,1,1,2,0,1,1,2,0,3,2,0,1,0,1,0,2,1,2,0,1,0,0,1,1,1,2,1,0,1,0,0,1
0,0,1,2,0,1,1,1,1,0,1,1,0,1,0,0,2,0,0,1,0,0,1,0,1,1,0,0,0,0,1,3,1,1,1,2,1,1,1,1
0,1,1,0,0,1,1,1,0,1,1,2,0,0,0,0,2,2,0,1,0,1,2,0,1,2,1,2,0,0,1,1,1,1,0,2,1,0,2,1
1,0,0,2,0,1,1,0,0,1,2,1,0,0,1,0,2,2,1,2,0,2,1,0,2,0,2,1,2,0,1,1,0,2,1,1,1,1,1,1
0,1,2,0,0,0,1,1,0,2,1,1,0,1,0,0,3,0,1,2,0,1,0,0,1,3,0,2,2,0,1,0,0,2,3,2,1,0,1,0
0,1,2,0,0,0,1,1,0,2,2,1,1,1,0,1,0,1,0,0,0,1,0,1,1,2,2,1,2,0,2,1,0,1,3,1,1,0,3,2
0,0,2,2,0,1,1,1,1,0,0,2,0,0,0,1,3,0,0,2,0,1,0,1,1,3,2,1,2,0,1,3,0,0,3,0,1,1,3,0
0,0,2,0,0,1,1,1,0,2,1,0,0,0,0,1,1,0,2,0,0,1,2,0,1,2,0,1,2,0,0,0,1,1,2,1,0,1,3,2
0,0,0,2,0,1,0,1,0,1,0,2,0,1,2,0,2,0,1,1,1,1,2,0,0,3,2,1,2,1,1,0,1,1,1,1,0,1,1,2
0,0,0,3,0,0,0,1,0,0,1,2,0,1,2,0,2,2,1,1,0,1,2,2,2,1,0,1,0,0,3,0,0,2,3,1,1,0,0,1
0,1,2,0,1,0,1,1,0,1,2,0,0,0,1,0,2,1,0,0,0,1,2,2,1,2,2,1,2,0,3,0,1,1,2,0,1,1,0,0
0,1,0,2,0,1,1,1,0,1,0,0,0,1,0,0,2,0,0,2,0,1,0,1,2,3,2,2,2,0,3,0,1,1,1,2,0,1,3,1
1,0,1,3,0,1,1,0,1,0,1,1,0,0,0,0,3,0,0,2,0,0,0,0,2,3,1,2,2,1,2,1,1,2,2,0,0,0,1,0
1,1,2,0,0,0,1,1,0,2,1,2,0,1,0,0,1,0,2,1,1,0,2,2,0,3,2,0,2,1,1,0,1,1,1,2,0,1,3,0
0,1,2,0,0,1,1,1,0,2,1,2,0,1,0,0,3,0,2,0,1,2,1,1,0,0,2,1,2,1,1,1,0,2,2,1,0,0,2,1
1,1,2,0,1,1,1,0,0,0,1,0,0,1,1,1,0,2,2,1,1,1,1,0,1,2,0,0,0,0,1,0,1,1,2,1,0,0,2,2
0,1,2,0,0,1,1,1,0,0,1,0,0,0,0,1,2,1,0,1,0,1,1,0,2,2,1,0,2,0,1,3,1,1,2,0,1,1,1,0
0,0,0,2,0,0,1,0,0,1,2,0,0,0,1,0,2,1,0,0,0,0,0,1,0,2,0,1,2,1,3,0,1,2,2,2,0,1,3,0
1,1,2,0,0,1,1,0,0,2,1,2,0,1,1,1,0,1,0,0,1,1,2,2,0,2,2,2,2,0,1,2,1,1,1,1,1,0,3,0
1,0,2,0,0,1,1,0,0,2,1,0,1,0,2,1,3,2,0,1,0,1,2,1,1,0,0,2,0,0,3,0,1,0,1,1,0,1,1,2
0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,2,1,2,2,0,1,0,0,2,2,1,1,2,1,1,0,1,1,2,2,1,0,1,2
1,0,0,0,0,1,1,1,0,1,1,0,1,0,2,0,2,0,1,0,1,2,2,0,2,1,2,1,2,0,3,0,1,0,3,0,0,1,2,1
0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,2,2,0,1,1,1,2,0,0,2,1,2,0,1,1,3,1,1,3,2,0,1,1,1
1,1,2,2,1,1,1,0,0,2,1,1,0,0,0,1,2,0,0,2,0,1,0,0,2,2,0,1,2,0,1,1,0,2,1,0,1,1,2,0
0,1,1,0,0,1,1,1,0,0,2,0,0,1,0,1,0,1,2,0,0,1,0,1,1,3,2,2,2,0,0,0,1,1,0,1,1,0,0,0
1,1,0,0,0,1,1,1,0,2,1,2,0,0,2,1,3,1,0,1,0,1,0,0,2,3,0,1,2,1,3,0,0,0,1,1,0,1,2,0
0,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,3,1,1,2,1,2,0,2,0,3,1,2,2,1,1,3,1,1,3,1,0,1,3,0
0,1,0,2,0,1,1,1,0,1,1,1,0,1,0,0,3,1,1,0,0,0,2,2,2,1,2,1,1,0,3,0,0,2,3,1,0,1,0,0
0,1,2,0,0,1,0,0,0,0,1,0,0,1,0,1,3,2,1,1,1,1,1,2,0,2,0,2,2,1,0,3,0,1,3,1,1,0,0,0
1,0,1,2,1,1,1,0,1,2,2,1,1,0,2,1,2,0,0,1,0,1,2,1,1,2,2,1,1,0,1,0,0,1,2,1,0,0,1,0
0,1,1,0,1,1,1,1,1,2,1,0,0,1,2,1,2,1,1,2,1,1,1,0,2,2,1,0,1,0,0,0,0,2,2,1,1,0,3,1
1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,2,1,1,0,1,2,1,1,2,0,2,2,0,3,3,1,1,2,0,0,1,3,2
0,0,2,2,0,1,1,1,0,2,0,0,0,0,0,0,3,2,0,2,0,1,0,0,1,2,1,1,2,0,2,0,0,1,2,1,0,1,1,2
0,0,2,0,0,1,1,1,0,0,1,0,0,0,2,0,2,2,0,1,0,1,2,1,2,2,0,0,1,0,1,0,0,0,2,1,1,1,1,0
0,0,0,2,0,0,1,1,0,1,2,0,0,0,0,0,3,2,0,1,0,1,1,2,0,1,2,0,2,1,1,0,1,2,0,0,0,0,2,1
0,0,2,0,0,1,1,0,0,2,1,0,0,0,2,1,0,0,0,2,0,1,1,1,0,2,1,0,2,1,0,0,0,2,2,1,0,1,3,0
0,1,2,0,0,1,1,1,1,0,2,2,0,0,0,1,0,1,0,0,0,0,2,0,1,2,2,1,1,0,2,0,0,1,2,1,0,0,2,1
1,1,1,0,0,1,1,1,1,2,2,2,0,0,1,0,2,2,0,1,0,1,2,2,0,2,0,1,2,1,3,0,0,1,2,1,1,0,0,0
0,0,0,0,0,1,0,1,0,1,1,2,1,1,0,0,2,1,1,2,1,1,0,1,1,1,2,1,2,0,2,0,0,0,3,2,0,1,2,2
0,1,2,0,0,0,1,1,1,0,2,2,0,0,2,1,0,0,2,2,1,1,1,1,0,2,2,0,2,0,0,0,0,1,2,1,0,0,1,2
1,0,2,0,0,1,1,1,0,0,2,0,0,1,2,0,2,2,2,1,0,1,2,2,1,2,2,0,2,0,1,3,1,1,1,1,0,0,3,0
1,0,0,1,0,0,1,0,1,1,2,0,0,1,2,0,2,1,2,0,0,0,2,2,2,1,2,2,1,0,3,2,0,0,2,2,1,0,3,2
0,0,1,2,1,1,0,1,1,1,1,2,0,1,0,1,0,1,1,0,1,2,0,2,1,1,2,1,2,0,1,1,1,1,3,2,1,0,2,1
0,0,1,2,1,1,1,0,1,0,1,1,0,0,0,0,2,1,0,2,0,1,0,0,2,1,2,2,2,0,2,0,1,2,1,1,0,0,0,1
0,0,2,1,0,1,1,1,0,0,1,0,0,1,2,0,2,0,2,1,0,1,2,2,0,3,1,1,2,1,3,3,1,2,2,2,1,1,2,1
0,0,2,0,0,1,1,1,0,2,0,0,0,0,0,0,1,0,0,1,0,1,2,2,2,2,2,2,2,0,1,0,1,1,1,1,0,0,1,1
0,0,2,2,0,1,1,1,0,2,0,1,1,0,0,0,2,1,0,2,0,1,0,1,1,3,2,2,1,0,0,0,1,1,1,1,1,0,3,2
0,1,0,2,1,0,1,1,1,1,2,0,0,1,0,0,3,1,0,0,0,1,0,2,0,1,2,0,2,0,3,3,1,1,1,2,1,1,0,0
0,1,2,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,2,1,2,0,2,2,1,1,2,0,0,3,0,1,1,3,2,1,1,1,1
0,0,1,0,0,1,1,1,0,0,1,2,0,0,1,0,3,2,0,1,0,0,2,2,2,2,2,2,2,0,1,2,1,1,1,1,1,1,2,1
1,0,1,2,0,1,1,0,1,1,1,0,0,0,1,0,2,1,0,2,1,2,0,2,0,0,2,1,2,1,3,0,0,0,1,1,0,1,1,0
0,0,0,2,0,1,1,1,0,1,1,0,0,0,2,0,2,0,0,2,0,1,0,2,0,2,1,1,2,1,1,2,0,2,1,0,0,1,1,0
1,0,2,0,0,0,1,0,0,0,2,2,0,1,0,1,0,1,2,1,1,1,2,0,1,3,1,0,1,0,0,0,0,1,1,0,1,0,3,0
0,1,1,3,0,1,1,1,0,0,0,0,0,1,0,1,3,2,2,1,0,1,2,0,1,3,2,0,0,0,1,1,0,2,1,2,1,0,2,1
1,1,2,2,0,1,1,1,0,2,2,2,0,1,1,1,0,1,1,1,0,0,2,1,2,2,0,2,0,0,0,2,0,2,1,1,0,1,0,2
0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,2,0,1,0,0,1,3,1,2,2,0,1,3,1,2,2,1,0,0,3,1
0,0,1,0,0,1,1,1,0,2,1,0,0,0,1,1,2,0,2,2,0,1,0,1,1,1,1,0,1,0,0,0,1,1,2,1,1,0,1,0
1,0,0,0,0,1,1,0,0,1,1,2,0,0,1,0,2,1,0,0,1,2,2,1,0,0,2,2,2,1,3,1,1,2,3,1,1,1,0,2
0,1,0,2,0,1,1,1,0,1,2,0,0,0,2,1,0,2,2,1,1,1,0,2,0,2,2,1,2,0,1,2,0,0,1,1,0,0,0,1
1,0,1,2,1,0,1,0,1,1,1,2,0,0,1,0,3,2,0,1,0,1,2,1,2,3,0,0,2,1,3,3,0,2,3,0,0,1,0,0
0,0,0,1,0,1,1,0,0,2,1,1,1,0,2,0,3,2,0,1,0,2,0,1,1,0,2,0,2,0,0,3,0,2,0,2,0,1,1,0
1,0,2,2,0,1,1,0,1,0,1,2,0,1,1,0,1,0,1,0,0,1,2,1,2,0,0,2,2,1,0,3,0,1,2,1,1,0,3,1
1,1,2,3,0,0,1,0,0,2,2,0,0,0,2,1,3,0,2,2,1,0,0,2,0,1,0,0,2,1,3,0,1,2,3,2,0,1,2,2
0,0,2,1,0,1,1,0,0,2,1,1,0,1,0,0,2,0,1,2,0,1,0,0,2,1,0,2,2,1,3,3,1,1,2,2,1,0,1,2
1,0,1,0,0,1,1,1,1,0,2,2,0,1,0,0,3,2,0,1,0,1,1,0,1,2,0,1,2,0,3,1,0,2,1,1,1,1,2,0
1,0,2,0,0,0,1,1,1,0,2,2,0,1,0,0,2,2,0,1,0,1,2,1,2,1,0,1,0,1,2,0,1,1,3,1,0,0,3,1
0,1,2,2,0,0,1,1,0,0,2,1,0,0,0,1,2,1,0,2,1,0,0,1,0,1,2,1,2,0,0,0,0,0,3,1,0,0,1,1
0,1,0,0,0,1,1,1,0,0,1,0,0,0,2,1,2,2,0,1,0,1,1,2,2,2,1,1,2,1,1,0,1,0,2,1,1,1,2,0
0,0,0,1,0,0,0,1,0,0,1,2,0,1,0,1,0,1,1,0,1,2,1,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,2,1
1,1,2,0,1,1,1,1,0,0,2,0,0,0,0,1,0,1,0,0,0,1,2,0,2,0,1,1,2,0,3,1,0,1,2,1,0,0,2,0
1,1,2,0,1,0,1,0,0,2,2,1,1,0,2,1,2,2,0,1,0,1,2,2,2,2,2,0,2,0,1,0,1,1,2,1,0,1,0,0
0,0,2,1,0,0,0,1,0,2,2,0,0,1,1,0,2,1,1,0,0,1,2,2,0,1,2,0,1,1,2,1,0,0,1,1,0,1,0,1
0,1,1,0,0,0,1,1,0,1,2,0,0,0,1,0,2,2,0,1,1,1,2,1,2,2,0,2,0,0,0,0,0,0,3,1,0,0,1,1
0,0,1,2,0,1,0,1,1,2,1,2,1,1,1,0,3,0,1,0,1,2,2,1,0,2,0,1,2,0,2,2,1,1,1,0,0,1,0,0
1,0,2,0,0,1,1,0,0,0,1,0,1,0,0,0,3,2,0,1,0,1,1,1,1,2,1,0,2,0,3,0,0,1,2,1,1,1,3,0
0,0,2,2,0,1,1,1,0,2,1,0,0,0,0,1,1,2,2,1,0,1,1,1,1,2,0,0,1,0,0,3,0,2,3,1,1,1,3,1
0,1,1,0,0,1,0,1,0,1,1,2,0,1,2,1,2,0,1,0,0,1,2,0,2,0,0,0,2,1,1,2,1,0,2,2,1,0,2,0
