X4,X9,X16,X23,X31,X32,X36,X37,X45,X48,X51,X58,X63,X67,X84,X86,X88,X91,X98,X8,X19,X28,X39,X56,X85,X90,X92,X93,X5,X6,X14,X18,X46,X68,X80,X89,X2,X12,X17,X34,X64,X21,X69,X75,X83,X38,X55,X50,X78,X40,X96,X22,X66,X79,X54,X11,X41,X71,X7,X43,X53,X60,X81,X87,X100,X49,X52,X59,X73,X77,X15,X25,X29,X97,X3,X99,X35,X82,X27,X65,X94,X10,X13,X26,X44,X57,X76,X24,X30,X42,X70,X95,X1,X20,X72,X33,X61,X62,X74,X47
0,0,1,1,0,2,0,2,1,0,0,1,2,0,1,2,1,0,1,0,0,1,3,0,1,1,0,0,0,1,0,0,0,0,1,0,3,1,3,0,0,1,1,2,1,0,0,0,0,1,0,0,1,3,1,0,1,1,0,1,2,3,1,0,0,0,0,2,2,2,2,1,1,0,2,0,1,0,1,2,0,0,3,1,1,0,2,1,2,1,3,1,0,2,0,2,0,0,1,1
0,0,1,1,2,2,0,2,1,1,0,1,3,0,0,2,1,1,1,3,0,1,1,1,1,2,1,0,0,0,0,3,2,1,0,0,0,2,3,1,0,0,1,2,1,2,0,0,0,1,0,0,2,0,0,1,2,0,1,0,3,0,2,2,1,1,0,2,0,0,1,1,3,0,2,2,0,1,3,0,1,2,2,0,0,1,0,0,0,1,1,0,1,2,1,1,1,0,1,2
1,0,0,0,1,2,0,2,1,0,0,0,2,0,0,2,1,0,2,2,0,0,2,2,0,1,1,0,0,0,0,0,0,0,1,0,3,0,3,1,0,0,0,2,1,3,0,1,0,0,1,0,0,2,1,1,0,1,0,1,2,1,2,2,0,0,1,1,2,2,3,1,2,0,0,0,1,1,1,0,1,2,1,0,0,0,1,1,2,0,0,0,0,3,0,2,1,2,0,2
0,2,2,0,1,2,1,2,2,1,0,1,2,1,0,1,2,0,1,1,1,0,3,3,1,1,0,1,1,0,0,0,0,1,2,0,0,0,3,0,0,0,0,2,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,3,2,0,1,0,0,0,2,0,0,0,3,1,0,2,1,1,0,1,2,1,0,3,1,1,0,1,1,1,1,1,1,1,2,1,1,1,0,1,1
0,0,1,0,1,1,1,2,1,1,0,0,2,0,0,2,0,1,1,3,0,1,0,3,1,3,2,0,0,0,0,3,1,0,2,0,1,2,3,1,1,1,1,2,0,0,0,0,0,0,1,1,1,1,1,0,3,2,0,2,2,2,1,0,0,0,2,2,1,0,1,1,2,0,3,0,0,0,2,0,1,0,0,1,0,0,2,0,2,1,0,0,1,3,1,0,0,1,0,2
0,0,1,1,2,2,1,2,2,0,1,0,3,1,0,2,0,0,1,0,1,1,1,0,0,0,0,0,0,2,1,2,2,1,0,1,3,0,2,1,0,1,0,2,1,1,0,1,0,0,1,1,0,2,1,1,0,0,1,0,0,0,2,1,0,0,0,1,0,2,1,1,1,0,2,0,0,1,1,1,1,0,3,1,1,0,3,0,2,0,2,3,0,1,0,2,1,0,1,0
1,0,1,1,2,2,2,2,1,0,1,1,2,0,1,1,0,1,1,1,0,1,3,1,0,0,1,2,1,1,2,0,0,1,0,0,3,1,2,1,0,1,0,1,1,1,0,0,0,1,0,1,1,2,0,0,0,0,1,1,0,2,0,0,0,1,2,0,1,1,3,2,3,0,2,2,0,1,1,2,0,2,3,1,1,0,3,1,2,1,3,3,0,3,0,3,0,0,0,2
0,0,1,1,0,2,2,2,1,0,0,0,1,2,1,2,2,1,1,3,1,1,2,1,1,2,1,2,1,2,2,1,1,1,2,1,2,2,2,1,1,1,1,1,1,0,1,0,0,0,1,1,0,2,0,1,2,0,1,2,1,1,1,2,0,1,2,2,2,2,1,1,0,1,0,2,1,0,1,2,1,1,0,0,1,0,2,0,0,1,3,3,1,3,0,0,0,2,1,2
0,0,1,0,1,2,0,2,2,0,0,0,1,1,0,2,0,1,1,1,1,0,3,1,0,0,1,2,1,1,1,3,0,1,0,1,2,1,3,1,0,0,1,2,1,2,0,1,0,0,0,0,1,0,0,2,3,0,1,1,3,2,0,2,1,0,0,1,2,0,3,3,1,1,2,2,0,1,1,0,0,1,2,0,0,0,1,1,1,1,0,0,0,1,1,3,1,0,1,2
0,2,1,1,1,2,1,2,0,1,1,1,3,0,1,2,2,1,1,3,0,0,2,1,0,3,2,1,1,0,0,0,2,1,0,0,3,1,3,1,1,1,0,2,1,1,0,0,0,1,0,0,1,1,1,1,3,1,0,0,1,3,2,0,1,1,1,2,0,2,1,1,3,0,2,1,0,1,1,2,0,1,1,1,1,0,3,1,1,1,1,2,1,2,0,1,1,0,1,0
0,1,1,1,2,0,0,2,2,0,0,0,2,1,0,2,2,1,2,0,1,1,1,0,1,1,1,1,0,1,0,3,0,1,0,1,2,1,3,1,0,1,1,2,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2,1,2,2,0,1,0,3,2,0,1,1,0,1,2,0,0,0,0,2,0,1,0,2,2,0,3,1,1,1,2,1,2
0,1,0,0,1,2,0,2,2,0,0,0,2,0,0,2,1,0,1,3,1,1,2,1,0,1,0,2,1,0,2,0,0,1,2,0,3,0,3,1,0,1,2,1,0,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,2,0,0,2,2,1,1,0,0,1,1,3,2,0,1,0,0,1,1,1,1,0,0,0,2,0,3,0,2,0,1,0,1
0,0,2,0,2,2,0,2,2,0,1,1,0,1,1,1,1,1,1,0,1,0,3,3,0,3,0,2,0,2,2,2,0,0,2,0,0,2,2,0,0,1,1,1,1,1,0,1,0,0,0,1,2,0,0,0,1,2,0,2,3,2,1,1,1,0,0,1,1,1,0,3,1,0,2,1,0,1,3,0,1,0,0,1,1,0,3,0,0,1,0,0,1,3,0,0,1,2,0,2
0,0,1,1,1,2,0,2,2,1,1,0,3,2,1,0,0,1,1,3,1,0,2,0,1,0,1,1,0,2,2,3,0,0,0,1,3,2,3,1,1,1,1,2,0,2,0,1,0,0,0,0,1,3,1,2,1,1,1,1,1,2,0,2,1,1,1,2,0,0,3,2,1,1,2,1,1,0,2,0,0,1,0,0,0,0,1,1,2,1,1,1,1,0,0,1,1,2,1,2
0,1,1,1,1,2,1,2,2,0,1,1,0,0,1,1,1,1,1,3,0,1,1,3,1,2,2,2,0,2,1,3,0,0,1,0,3,2,2,1,1,1,1,0,0,0,0,1,0,0,1,1,1,3,0,0,0,2,0,2,0,1,2,0,0,1,1,2,2,1,1,3,1,0,3,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0,3,0,0,1,1,3,0,0,1,1
0,0,2,1,1,2,1,2,2,1,0,1,3,2,1,2,1,1,1,1,1,0,3,3,0,0,0,2,1,1,2,2,0,0,0,1,3,1,2,1,1,1,0,1,0,3,0,0,0,1,0,1,2,3,1,2,1,0,1,2,2,1,2,2,0,0,1,2,2,0,2,1,1,1,3,0,0,0,2,2,1,1,0,1,0,0,2,1,2,0,0,1,0,3,1,0,1,1,0,2
1,0,1,1,2,2,1,0,1,0,0,0,2,2,1,2,0,1,1,1,1,1,3,3,1,3,2,1,1,2,0,2,2,0,0,0,3,2,2,1,1,0,1,1,0,1,0,0,0,0,1,0,1,2,0,0,0,1,0,2,3,1,2,0,0,0,0,0,2,0,0,2,2,0,0,1,1,1,0,0,0,2,1,0,0,1,0,1,2,1,1,1,1,2,1,0,0,2,1,1
0,0,2,0,2,0,1,2,2,0,1,0,3,2,1,2,1,0,1,2,1,0,1,1,1,0,0,0,0,2,1,3,1,1,2,1,3,2,3,1,0,1,1,1,1,1,1,0,1,0,0,1,1,3,1,2,0,0,1,1,3,1,1,0,0,1,2,1,2,2,1,2,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,2,1,0,3,1,2,0,1,1,1,0,2
0,2,1,1,2,2,1,0,2,0,0,1,3,1,0,2,1,0,1,3,1,1,3,0,1,2,0,2,0,0,2,3,0,1,2,1,2,1,2,1,0,0,1,0,1,1,0,1,1,0,0,0,0,3,1,1,0,0,1,2,0,0,0,2,0,1,0,0,1,1,0,2,2,0,0,0,0,1,3,0,0,1,3,0,1,1,1,1,0,1,0,3,1,0,1,0,0,2,1,2
0,0,1,1,2,2,0,0,2,1,0,0,3,2,1,2,0,1,1,3,1,0,1,0,1,0,1,2,0,1,0,2,2,1,0,1,3,2,2,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,2,3,1,0,0,2,1,0,2,0,1,1,1,0,1,0,1,1,0,2,2,0,0,1,2,0,2,3,0,1,0,3,1,2,0,0,1,1,1,0,1,1,2,1,2
0,0,1,1,2,2,0,2,1,0,0,0,2,0,0,0,2,1,1,1,0,1,3,0,0,1,1,1,1,1,2,0,0,0,0,1,2,2,3,0,1,0,1,2,1,1,0,1,0,1,1,0,2,0,0,0,3,2,1,2,1,1,0,2,1,1,0,2,1,2,0,1,1,0,2,1,0,1,2,1,0,2,3,1,1,0,2,0,1,1,3,2,1,3,0,1,1,0,0,2
0,0,1,1,0,2,0,2,0,0,0,0,0,0,1,2,1,1,1,0,0,0,2,3,0,1,0,2,0,2,0,3,0,0,2,1,2,2,3,1,1,1,1,2,0,0,1,1,1,0,0,0,0,3,1,1,1,2,1,2,1,2,0,1,1,1,1,0,2,0,2,1,1,0,3,0,1,0,0,0,0,2,0,0,0,0,0,1,1,1,2,3,0,2,1,3,1,0,1,0
0,0,0,0,2,2,2,2,1,0,1,0,2,1,0,1,0,1,1,1,1,1,2,3,0,1,1,2,1,1,2,0,2,1,2,0,3,0,3,1,1,0,0,2,0,1,0,1,0,0,0,1,1,3,1,0,1,0,1,0,1,3,1,1,1,1,0,0,0,2,2,1,3,1,1,0,0,1,1,2,0,2,0,0,0,0,1,1,2,1,2,0,1,0,0,0,0,2,1,2
1,2,1,0,1,0,1,2,2,1,0,0,1,1,1,2,1,1,1,2,1,1,0,3,1,2,1,2,1,0,1,1,0,0,0,1,3,1,2,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,0,1,0,1,2,2,2,0,1,1,2,0,0,3,0,1,1,3,2,0,0,3,0,0,1,0,1,1,1,3,1,1,0,0,2,0,3,1,3,0,0,1,1
0,0,1,0,1,2,0,2,2,1,0,0,2,1,1,2,2,1,2,1,1,1,2,3,1,3,0,0,0,1,0,2,0,1,0,0,0,1,2,1,1,1,1,2,1,0,1,1,1,1,0,0,1,2,0,2,0,0,1,1,2,3,0,2,0,1,2,2,2,0,0,2,1,0,3,0,0,0,2,2,0,2,3,1,0,0,1,0,1,0,2,2,0,0,0,2,1,2,1,0
0,0,1,1,2,2,2,2,2,0,0,0,2,2,0,2,0,0,1,0,1,0,1,0,0,3,1,1,1,2,0,2,0,0,0,1,2,1,2,1,0,1,1,2,0,1,0,0,0,1,0,1,1,1,0,1,2,2,1,2,3,1,0,0,0,1,2,2,1,0,1,2,1,0,2,2,0,1,2,0,0,1,0,0,0,0,1,0,0,1,1,2,1,2,0,0,0,2,1,0
1,0,0,0,2,2,1,2,1,0,0,1,2,2,0,2,2,1,1,1,0,0,0,3,1,1,0,1,1,1,0,0,0,1,0,0,1,0,3,0,1,0,1,1,1,1,0,0,0,1,1,0,1,2,0,0,0,0,0,2,0,1,2,2,1,1,0,2,1,0,2,1,1,0,2,0,1,1,1,0,1,2,2,0,0,0,2,0,2,1,2,1,0,2,0,1,0,0,0,2
0,0,0,0,2,2,1,2,1,1,0,0,2,2,0,2,2,1,1,3,1,0,3,3,0,3,2,1,1,2,0,0,2,0,0,0,0,2,3,1,0,1,0,2,0,2,0,0,0,1,1,0,0,0,0,0,0,0,1,1,3,2,1,1,0,1,0,0,1,2,2,0,2,0,1,0,1,0,0,1,0,2,2,1,0,1,0,1,1,1,3,1,1,0,0,3,0,0,1,2
0,0,1,1,2,2,1,2,1,0,1,1,1,0,0,2,0,1,2,0,0,1,3,3,0,1,0,0,1,0,2,3,2,0,0,0,0,1,3,1,0,1,1,2,0,2,1,1,1,0,0,0,0,3,1,0,0,1,0,1,2,3,0,1,0,1,0,2,2,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0
1,2,1,0,1,2,1,2,2,0,1,1,2,0,0,1,2,2,1,3,0,1,3,3,0,0,0,2,0,1,2,2,0,0,0,1,3,2,1,1,1,1,1,2,1,1,0,0,0,1,0,1,0,3,1,1,3,0,0,0,1,2,1,1,1,0,0,1,0,2,2,0,1,1,2,0,0,1,3,1,0,1,0,1,0,0,2,1,2,1,3,1,1,0,0,2,0,1,1,2
0,0,2,1,1,2,1,2,2,0,1,1,2,0,0,1,1,1,2,1,0,0,1,2,1,1,2,2,1,0,2,2,0,1,2,0,3,2,2,0,1,1,1,1,0,3,1,1,1,0,0,0,2,0,0,0,0,0,1,2,2,3,1,0,0,1,2,1,1,1,3,1,2,0,3,1,0,0,1,0,1,1,3,1,0,0,1,1,2,1,0,3,1,0,0,2,1,1,1,0
0,2,0,1,1,2,0,1,1,1,0,0,0,1,0,2,2,1,1,0,1,0,3,1,1,2,1,2,0,0,2,2,0,0,1,0,0,2,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,3,1,1,2,2,1,2,1,3,0,2,1,0,2,0,1,2,2,0,2,1,3,1,0,0,3,1,0,2,2,1,0,1,2,0,0,0,3,3,0,0,1,0,0,2,1,2
0,2,2,1,2,2,0,0,1,0,0,0,3,0,1,2,1,2,1,3,0,0,2,1,1,0,1,2,0,0,2,3,0,1,2,1,2,1,3,0,0,1,1,2,1,0,0,0,0,0,1,1,0,2,1,1,0,0,1,2,1,0,0,1,0,0,2,1,2,1,2,1,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,1,2,0,1,2,1,0,1,1,1,2,0,2
1,0,0,0,1,2,1,1,1,1,0,0,3,0,1,1,1,1,1,3,0,1,2,1,1,0,0,2,0,1,1,1,0,0,2,1,3,2,2,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,3,0,1,1,0,2,1,1,0,1,0,0,2,1,2,1,2,0,0,1,0,0,2,2,0,1,1,1,1,0,1,1,0,0,2,1,1,3,0,3,1,2,1,0
1,0,2,1,1,1,2,2,1,0,0,0,3,0,0,1,2,2,1,3,0,0,3,3,0,2,2,2,0,2,0,0,0,0,1,1,3,2,1,0,1,0,1,0,0,2,0,1,0,0,1,1,0,2,1,0,2,0,1,1,0,3,0,2,0,0,1,0,2,2,3,0,1,1,3,0,1,0,2,2,1,1,1,0,0,0,3,0,1,0,0,1,0,1,0,0,0,2,1,0
0,1,1,1,2,2,1,2,1,0,0,0,0,0,1,2,0,1,1,0,0,0,1,1,0,2,2,2,0,2,2,2,0,0,2,0,0,2,2,1,0,0,1,2,1,2,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,2,1,1,1,0,2,2,2,2,2,1,1,0,1,0,1,0,2,0,1,2,3,0,0,0,1,0,1,1,0,3,0,3,0,1,0,2,0,1
0,2,0,1,2,2,1,2,2,0,0,0,3,1,0,2,0,0,1,1,1,1,1,2,0,0,2,1,0,0,0,2,1,1,0,1,3,0,2,1,0,0,1,2,1,0,0,0,0,0,0,1,0,0,0,2,3,2,0,2,0,2,1,1,1,1,1,2,2,2,3,1,2,1,3,2,1,1,1,1,1,2,0,0,1,0,3,0,1,1,2,2,0,1,1,2,1,0,1,2
0,2,0,0,2,2,0,1,1,0,0,0,3,1,1,2,1,1,1,0,1,0,3,2,1,0,0,2,1,0,1,2,1,1,2,1,2,1,2,1,0,1,1,2,0,1,0,1,0,1,0,1,0,0,0,0,2,2,0,0,3,3,0,0,1,0,2,2,0,0,2,1,3,0,0,1,1,1,3,2,1,1,1,1,1,1,3,1,0,0,0,3,1,1,1,3,1,0,1,2
0,0,1,1,1,2,1,2,0,0,0,1,3,0,0,2,2,1,1,3,0,1,3,3,0,0,2,2,0,1,2,2,0,0,2,1,3,1,2,1,1,0,1,2,1,2,0,1,0,0,1,1,0,3,1,0,3,0,1,1,2,1,2,0,0,1,2,1,2,2,1,2,1,0,3,0,0,0,0,1,0,2,3,1,0,1,2,1,1,1,2,3,0,3,1,2,1,2,1,2
0,0,0,0,2,2,2,2,2,1,0,1,3,2,0,0,2,1,1,0,1,1,0,3,1,2,1,2,1,0,1,1,0,1,2,0,3,2,3,1,1,1,1,2,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,3,0,1,0,1,1,0,2,0,1,2,1,0,3,2,1,0,1,2,0,1,1,0,1,0,3,1,2,1,0,3,1,2,1,2,1,2,1,0
0,1,1,1,1,1,0,2,0,0,0,0,3,1,1,2,2,1,1,3,0,1,2,0,1,3,0,2,0,1,0,0,0,1,2,0,3,1,1,1,1,1,1,2,0,0,0,0,0,0,1,1,0,1,0,2,0,0,1,0,1,2,2,0,0,1,2,2,1,2,3,2,3,0,2,2,1,0,0,0,1,0,0,0,1,0,1,0,2,0,2,1,0,3,1,2,0,0,0,2
0,0,0,1,1,2,2,2,0,1,0,0,2,1,1,2,1,2,1,3,1,0,0,3,0,1,0,1,0,1,0,3,2,0,0,1,3,2,3,0,1,1,0,2,1,2,0,1,0,0,0,1,0,1,1,0,3,1,0,0,0,2,0,1,1,0,0,2,0,2,3,1,3,0,1,2,0,1,2,0,0,2,3,0,0,0,0,1,1,1,3,0,0,2,0,1,0,0,1,2
0,1,0,1,0,1,1,2,0,0,0,0,1,1,0,2,1,1,1,3,0,1,3,1,0,2,2,1,1,0,0,3,0,0,2,0,0,1,2,0,0,0,0,0,1,3,1,0,0,1,0,1,1,0,0,1,2,2,0,2,1,3,2,1,0,0,1,2,1,1,0,1,3,0,2,0,1,1,2,1,0,2,0,1,0,0,1,0,1,1,1,0,0,2,0,1,0,1,0,1
1,0,2,1,1,1,2,2,2,0,0,0,3,1,0,1,0,1,1,3,1,0,1,0,1,2,1,2,0,0,1,3,1,0,0,1,3,2,3,0,0,1,1,1,0,1,0,1,0,0,1,0,0,2,1,0,0,0,1,0,0,3,1,0,0,0,0,2,2,2,2,0,2,0,0,1,1,1,2,0,1,2,3,0,1,1,2,0,0,1,0,3,1,1,0,0,1,0,1,1
0,2,1,0,2,2,2,2,2,0,0,1,1,1,1,1,1,1,1,3,1,0,3,3,0,1,0,2,1,0,2,2,0,0,2,0,2,1,2,1,1,0,0,2,0,2,0,1,0,0,0,0,1,0,1,1,3,1,0,1,0,2,2,1,0,0,2,2,2,2,1,1,1,0,2,2,0,1,1,2,0,2,2,0,0,0,2,1,2,1,3,2,1,2,1,3,1,2,0,2
0,0,0,1,2,2,1,0,1,0,1,0,2,1,0,0,2,1,1,2,1,0,1,0,1,1,2,2,0,0,1,3,0,1,0,1,3,2,2,1,1,0,0,1,1,1,1,1,0,0,1,0,0,2,1,1,1,0,1,1,2,0,0,2,0,1,0,2,2,1,2,1,1,0,0,2,0,1,1,0,0,0,2,0,0,0,2,0,2,1,2,1,0,2,0,1,1,0,1,2
0,0,0,1,1,1,2,2,0,1,0,0,2,1,0,2,1,1,1,3,1,1,1,0,0,1,1,2,0,1,2,3,2,1,1,0,3,1,2,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,3,0,1,0,3,3,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,2,3,0,0,0,2,0,1,1,0,1,0,0,1,0,1,0,0,1
0,0,1,1,2,2,2,2,1,0,0,1,3,1,0,2,2,1,1,2,1,1,3,2,0,3,1,2,0,2,0,3,0,0,2,0,1,0,2,1,0,1,0,2,0,2,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,2,0,0,1,1,2,2,2,0,2,3,2,0,3,2,0,1,2,1,0,1,3,0,0,0,2,1,1,0,0,3,0,1,0,1,1,0,1,2
0,0,1,1,0,2,0,2,1,0,0,0,2,1,0,1,1,1,1,1,0,0,3,2,1,1,1,2,0,2,1,1,0,1,2,0,3,0,3,1,0,1,0,2,1,0,0,0,0,1,1,0,0,3,1,0,1,2,1,1,3,3,0,0,1,0,0,2,2,1,0,1,1,0,2,2,0,1,1,1,0,0,2,1,0,0,3,1,2,1,1,2,0,2,1,0,0,2,1,0
0,0,0,1,2,2,0,2,2,1,0,0,2,2,0,1,1,1,1,3,1,0,3,0,1,0,1,1,0,1,0,2,2,1,2,1,3,1,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,3,0,2,0,2,0,2,3,3,2,2,0,0,0,0,2,0,3,2,1,0,0,2,0,1,3,0,0,2,3,1,0,1,1,0,2,0,1,3,1,1,1,3,1,2,1,0
1,0,0,1,2,2,1,2,2,1,1,1,2,0,0,2,2,0,2,3,0,1,3,2,0,3,1,1,0,1,2,3,0,0,0,0,3,1,3,0,1,1,1,1,1,1,0,0,0,1,1,1,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0,1,2,3,1,0,0,1,1,1,0,0,0,1,2,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1
0,2,2,1,2,1,0,2,2,0,0,1,3,0,0,2,2,1,1,3,0,0,3,0,1,3,0,0,0,0,1,0,0,1,1,0,3,2,3,1,1,0,1,2,0,1,1,0,1,1,0,0,1,0,0,1,2,1,0,0,1,1,2,2,1,0,1,2,0,0,2,0,1,0,2,1,0,1,3,1,0,0,2,0,1,1,3,0,2,0,2,1,0,3,0,2,0,2,1,0
0,1,0,1,0,2,1,0,2,1,0,0,3,0,0,1,1,0,0,1,0,0,3,0,1,2,1,2,1,2,2,2,2,1,2,1,3,0,2,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,2,0,0,1,2,2,2,0,2,0,1,0,0,1,0,3,2,1,0,0,1,1,1,0,0,0,2,3,1,1,0,0,1,2,1,0,0,0,0,0,2,1,1,0,2
0,0,1,0,2,2,2,1,1,1,1,0,3,2,0,2,1,1,1,3,1,1,3,3,1,0,1,2,0,1,2,3,0,0,2,1,2,1,2,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,0,2,1,1,2,1,1,0,1,0,2,1,2,3,1,2,1,0,0,3,0,1,1,2,0,0,0,2,0,2,1,3,3,0,3,1,3,1,0,0,1
0,0,1,1,2,2,1,1,2,1,1,0,2,1,1,2,0,1,1,1,1,1,1,2,0,1,0,2,1,0,1,2,2,0,2,1,3,1,2,0,0,1,1,1,0,3,0,0,0,1,1,1,1,1,1,2,1,1,1,0,1,2,1,2,1,0,1,1,0,2,1,1,1,1,2,2,0,0,2,2,0,2,0,1,1,0,2,1,1,0,3,3,1,3,0,0,1,0,1,2
1,2,2,1,2,2,0,2,1,0,0,1,2,1,0,1,1,1,1,1,1,1,1,3,0,1,0,1,0,2,2,0,0,0,2,0,0,0,3,0,0,0,1,2,1,0,0,0,0,1,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,2,0,3,1,2,0,3,2,0,0,0,0,0,1,3,1,0,0,1,1,1,0,1,0,0,1,0,2,0,0,1,0
0,0,0,0,1,2,1,2,2,0,0,1,3,1,0,0,0,1,1,0,1,0,2,3,0,0,0,2,0,2,1,2,1,1,2,0,0,2,2,1,1,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1,3,2,0,0,0,0,2,1,2,0,1,0,1,0,1,2,0,0,1,2,0,2,0,1,0,0,2,1,1,1,0,2,1,2,1,0,1,1,0,2
0,0,0,0,2,2,0,2,2,0,1,0,3,1,0,2,2,1,1,1,1,0,3,3,1,0,0,0,1,2,0,0,0,0,2,0,3,2,2,1,0,0,1,1,1,3,0,0,0,0,1,0,1,0,0,1,0,1,0,2,3,0,1,0,0,1,2,2,2,2,0,3,1,0,2,0,1,1,0,0,1,2,3,1,1,0,1,0,1,1,2,0,0,1,1,0,1,1,1,2
0,0,2,0,1,2,2,0,1,0,0,1,0,1,1,2,0,2,1,3,1,0,0,0,1,0,1,2,1,1,1,2,0,1,1,1,3,1,2,1,0,1,0,1,0,3,0,0,0,1,1,1,1,0,0,1,3,2,0,2,1,3,0,0,0,1,2,1,2,1,1,0,3,1,2,0,1,1,0,0,0,2,1,1,1,0,1,1,0,1,1,3,1,2,1,3,0,2,1,2
0,0,1,1,2,2,0,2,2,1,0,1,3,2,0,1,0,1,1,0,1,0,3,2,1,0,1,1,0,2,2,2,0,0,0,1,3,0,2,0,0,0,1,0,0,2,1,0,1,1,0,1,1,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,2,0,1,2,1,0,0,1,0,1,2,0,1,2,3,0,0,0,3,1,0,1,0,3,0,3,0,0,1,2,1,1
0,0,0,0,2,2,2,2,0,1,0,0,3,0,1,1,2,0,1,1,0,0,0,2,0,3,1,0,1,0,1,2,0,1,0,1,3,1,1,0,0,1,0,0,1,3,0,1,0,0,0,1,1,0,1,0,1,2,0,2,3,1,2,1,1,1,2,2,2,2,1,1,1,0,0,0,0,1,1,1,1,0,3,1,0,0,3,1,2,1,0,2,1,1,1,1,0,1,1,1
1,0,0,1,2,2,0,1,2,0,1,0,3,2,0,1,1,1,1,0,1,0,3,0,0,3,1,2,0,2,2,2,2,0,1,0,3,0,2,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,3,1,0,2,0,1,2,1,0,1,1,2,2,1,1,1,1,0,3,0,0,0,0,1,1,0,3,0,1,0,3,1,2,1,0,1,1,1,0,3,1,2,1,0
0,0,1,1,2,2,1,2,2,0,0,1,2,0,1,2,0,1,1,3,0,0,3,0,0,1,2,2,0,1,0,3,0,1,0,1,3,2,1,1,1,1,1,2,1,0,0,0,0,1,1,1,2,3,1,2,0,0,1,1,1,1,1,0,0,1,0,0,1,2,1,2,3,0,1,1,1,1,0,1,0,2,1,1,1,0,2,1,1,1,2,3,0,3,0,1,1,0,1,2
0,0,1,1,1,2,1,2,2,0,0,0,1,0,0,1,1,1,1,1,0,0,3,0,1,2,2,2,1,2,0,2,0,0,2,1,3,2,2,1,0,1,1,2,0,3,0,1,0,0,1,1,2,1,0,0,0,2,0,2,1,0,1,1,0,1,0,1,2,2,0,2,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,2,0,1,0,0,1,0,3,1,0,0,2
1,1,1,1,2,2,1,2,2,0,0,0,3,2,1,2,2,1,1,0,1,1,3,2,1,3,0,0,0,1,0,0,0,1,0,0,0,0,2,1,1,0,0,1,1,3,0,0,0,0,1,1,0,3,1,1,2,0,1,1,0,2,2,0,1,0,0,2,2,0,0,1,1,1,0,0,0,1,1,2,0,1,2,1,0,0,2,1,0,0,2,0,0,2,1,1,1,2,1,2
0,2,1,1,2,2,1,2,1,0,0,1,1,1,1,2,2,0,1,0,1,1,2,0,1,2,0,0,0,1,0,2,1,1,0,0,3,2,2,1,1,1,1,2,0,1,0,1,0,0,0,0,0,3,1,0,2,0,1,2,2,0,0,0,1,1,2,1,1,0,0,0,2,0,0,0,0,1,1,1,0,1,1,1,1,0,2,0,2,1,2,2,1,2,1,0,1,1,0,1
1,0,0,0,2,2,1,2,2,1,0,1,2,0,1,2,2,1,1,1,0,0,3,0,1,1,0,1,1,2,2,0,0,1,0,0,3,2,1,0,0,1,0,1,0,3,0,0,0,1,0,1,1,3,1,1,1,2,1,2,3,0,1,0,0,1,1,2,1,1,3,3,1,0,3,1,1,1,1,0,0,2,1,0,1,0,2,1,0,0,1,0,0,2,1,0,0,2,1,2
1,0,1,0,1,2,1,2,2,0,0,0,1,1,0,2,1,1,1,1,1,1,0,3,0,0,1,0,1,2,1,0,2,0,1,1,3,2,3,1,1,1,0,2,0,3,0,0,0,0,1,0,0,3,1,1,1,0,1,2,3,3,1,0,1,0,2,2,2,2,3,1,1,0,1,2,0,1,3,2,0,1,3,0,0,1,2,1,1,0,2,1,0,2,0,3,0,0,1,0
