X4,X5,X10,X18,X19,X30,X37,X49,X12,X21,X48,X51,X13,X24,X35,X41,X60,X22,X34,X47,X11,X27,X28,X38,X52,X6,X9,X44,X31,X36,X14,X45,X54,X46,X57,X29,X59,X1,X3,X20,X33,X40,X42,X7,X8,X15,X16,X25,X26,X32,X58,X23,X39,X43,X50,X55,X56,X2,X17,X53
3,1,0,1,2,0,1,1,0,0,1,1,0,1,0,1,2,0,0,1,2,3,0,0,1,1,3,2,0,1,0,0,1,1,0,2,0,0,0,2,2,3,1,0,1,0,0,1,0,2,3,0,2,1,1,0,0,0,1,0
1,0,1,0,1,0,3,0,0,0,1,1,3,1,1,1,2,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,2,2,1,0,0,2,0,1,1,2,1,1,1,1,0,0,1,0,0,3,0,1,3,1,3,0
0,0,0,1,2,1,0,0,1,3,0,3,2,1,1,1,3,1,1,1,2,0,0,1,1,0,3,1,1,0,1,0,2,0,2,1,0,0,1,1,1,2,1,2,0,0,0,1,3,2,0,2,3,1,2,0,2,0,1,0
0,1,3,1,0,0,2,1,0,0,1,0,2,0,0,1,2,1,1,3,2,0,3,2,1,1,1,1,1,0,1,0,1,0,3,0,0,0,0,2,1,0,1,2,0,1,1,1,2,1,3,1,0,3,2,0,2,0,0,1
1,1,0,0,2,0,2,1,0,0,1,2,3,2,0,1,1,2,2,0,2,2,1,0,0,0,2,2,0,0,1,2,2,1,0,3,1,1,1,1,1,1,1,2,1,0,0,0,3,0,1,0,0,3,0,0,2,0,0,0
1,1,2,1,0,0,0,1,1,3,1,3,2,2,2,1,3,1,3,3,2,0,2,1,1,1,2,0,0,2,1,1,0,1,0,2,0,1,1,1,1,3,1,0,0,0,1,1,0,2,3,1,2,2,1,0,0,0,0,1
0,0,1,0,2,0,2,0,0,0,0,3,3,2,1,1,1,1,2,0,2,1,1,1,0,0,1,3,0,1,0,0,2,0,1,0,0,0,0,0,2,3,0,1,1,1,0,1,1,1,1,0,1,1,0,1,3,1,0,0
0,1,3,1,2,0,2,1,0,0,1,3,2,0,1,1,1,2,3,0,1,1,1,2,0,0,2,0,1,2,1,1,2,1,0,3,1,1,1,2,1,1,1,0,1,1,0,0,0,2,0,0,0,2,2,1,3,1,2,0
3,2,0,1,1,0,2,1,0,2,0,2,2,2,0,1,2,2,1,1,0,0,0,0,1,1,1,1,1,2,1,0,0,0,3,1,0,0,1,0,2,3,0,0,1,1,1,0,1,2,3,1,2,0,1,1,2,1,2,1
2,1,3,1,0,0,3,1,0,0,0,1,3,2,0,1,2,2,0,0,1,3,1,2,0,0,2,1,1,2,0,0,2,0,1,1,1,1,0,2,1,1,1,1,1,1,0,1,0,0,1,2,1,2,1,1,3,0,2,1
2,1,0,0,0,0,2,1,0,0,0,0,2,2,2,1,0,0,0,1,2,1,1,2,0,0,1,1,0,2,1,0,1,0,1,1,0,1,0,0,2,1,1,2,1,0,0,1,3,0,0,1,0,3,0,0,1,0,0,0
1,0,0,1,2,0,2,1,0,0,0,0,3,2,2,1,0,1,0,3,2,3,1,1,0,0,1,2,0,1,1,2,2,0,0,3,0,1,1,0,2,2,1,0,1,1,1,0,2,2,2,2,3,3,0,0,0,1,0,0
1,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,2,1,1,2,2,3,1,1,0,0,3,1,1,0,1,0,0,1,0,3,0,1,0,0,2,1,1,2,0,0,1,1,3,2,0,0,0,2,2,0,2,0,2,0
2,1,0,1,2,0,1,1,0,0,0,0,1,2,1,1,1,1,2,2,1,0,1,1,0,0,2,2,0,2,0,1,1,1,3,3,1,1,0,2,2,1,0,1,0,1,0,1,3,2,2,2,0,1,0,0,3,1,3,0
3,1,0,1,2,0,1,1,0,1,0,1,2,1,0,0,2,1,2,3,2,0,3,2,1,0,2,1,1,2,1,0,0,0,0,1,0,0,1,0,2,1,0,0,1,0,0,0,2,0,3,2,2,2,0,1,1,1,2,0
0,1,3,1,0,0,2,1,0,3,0,1,0,2,0,1,2,2,1,2,1,0,2,1,1,0,2,0,0,1,0,2,2,0,3,1,1,0,0,0,1,3,0,0,0,0,0,1,1,0,1,2,0,1,2,1,2,0,1,1
1,0,0,1,2,0,0,1,0,0,0,2,2,0,0,1,2,2,0,3,2,0,0,1,0,1,1,1,1,2,1,0,0,0,2,1,1,0,1,0,1,3,0,2,0,0,0,0,0,1,3,1,0,0,2,0,0,0,2,0
2,1,3,1,2,0,1,0,1,0,0,0,1,2,2,1,1,1,1,1,2,3,0,2,1,1,0,2,0,1,0,1,0,0,3,1,0,0,1,0,2,0,0,1,1,0,0,0,3,0,0,0,2,1,1,0,0,1,2,0
2,1,0,1,1,0,0,0,0,0,0,3,0,2,1,1,0,2,2,3,1,2,2,0,1,1,0,0,0,2,0,0,2,0,1,3,1,1,1,2,0,3,1,0,0,0,1,1,1,0,2,1,2,3,0,1,2,0,1,0
3,1,0,1,2,0,0,1,0,0,1,2,3,2,0,0,1,0,1,0,0,0,0,2,0,1,1,1,1,0,0,0,1,1,0,2,1,0,1,0,2,2,1,0,0,1,1,1,1,0,0,1,1,2,1,0,2,1,3,1
2,1,2,0,1,0,3,1,0,0,0,0,2,0,2,1,2,2,3,1,2,1,0,2,0,1,0,1,1,2,1,0,0,0,3,3,0,1,1,0,1,0,0,2,1,0,0,0,2,2,2,2,0,2,2,0,2,0,0,0
2,1,3,1,2,0,2,1,0,0,1,3,1,2,1,1,2,2,2,3,2,2,2,0,1,1,2,2,0,2,1,0,2,0,2,0,1,0,1,0,1,2,1,0,1,0,1,0,0,2,2,0,0,2,2,0,2,0,0,0
2,1,3,1,2,1,1,1,0,3,0,1,2,1,0,0,1,0,3,1,2,0,0,2,1,1,1,1,1,1,1,0,2,0,3,3,0,0,0,0,1,3,0,2,0,0,1,1,0,0,0,2,0,1,1,1,0,0,2,1
3,0,0,1,0,0,2,1,0,0,1,2,1,2,1,0,2,1,2,2,2,0,1,0,1,0,1,1,1,1,1,0,1,1,0,3,1,0,1,1,2,2,1,1,1,1,1,1,0,1,0,1,1,2,2,1,0,1,0,0
2,0,0,0,1,0,1,1,0,0,0,1,1,2,2,1,1,0,3,2,1,1,2,2,1,1,1,1,1,2,1,0,0,0,3,1,1,1,1,1,0,1,0,2,0,0,1,1,0,2,2,2,3,1,0,0,2,1,3,1
3,1,1,1,2,0,2,1,0,0,1,2,3,2,0,1,0,1,2,2,2,2,1,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,2,3,1,2,0,0,0,1,1,2,1,2,1,1,1,0,2,0,0,0
2,1,1,1,1,0,1,1,0,0,0,3,3,1,1,1,2,1,2,0,2,3,3,0,0,1,3,1,1,2,1,0,1,0,1,1,1,1,0,0,1,1,1,2,1,0,0,1,3,0,2,1,0,1,0,0,0,0,2,1
0,1,0,0,1,0,2,1,0,0,0,0,2,0,2,1,1,2,2,3,0,3,2,2,0,1,1,1,1,0,1,0,2,0,1,2,0,0,1,2,2,3,0,0,0,0,0,1,0,0,3,0,3,3,1,1,0,0,2,1
2,1,0,1,0,0,2,1,0,2,0,2,1,0,0,0,1,2,1,2,1,3,0,2,1,0,2,2,0,2,1,0,2,1,3,2,1,1,0,1,1,0,0,1,0,0,0,0,3,0,2,2,0,0,2,1,2,1,1,1
0,1,3,0,2,0,2,0,0,2,0,3,0,0,1,1,1,2,2,3,1,2,0,0,0,0,1,1,1,1,1,2,2,0,2,1,0,0,1,2,0,3,1,0,1,0,0,0,0,0,2,2,2,2,1,0,2,1,0,0
0,0,0,1,2,1,2,0,1,0,0,2,1,0,0,1,1,2,1,3,1,0,1,1,0,0,2,0,1,1,0,0,0,1,0,1,0,0,1,2,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,2,0,1,0
0,0,1,0,2,1,2,1,0,0,0,3,3,0,1,0,2,2,0,0,1,1,1,1,0,0,2,2,0,1,0,1,1,0,2,1,0,0,1,2,1,1,1,1,0,1,1,0,0,1,2,0,0,0,1,0,1,0,0,0
3,1,0,0,0,0,2,1,0,0,0,2,3,1,0,0,1,0,2,2,0,2,3,0,0,1,1,1,1,1,0,1,1,1,0,3,0,0,0,0,1,0,0,2,1,1,0,1,0,1,3,2,3,3,2,1,0,0,0,0
3,1,0,1,2,0,1,0,0,0,0,1,2,2,2,1,1,1,1,3,2,3,1,1,1,0,3,0,1,1,1,2,2,0,3,2,0,0,1,0,0,0,1,1,1,0,0,0,2,0,2,0,0,3,0,0,3,0,1,0
2,1,1,0,2,0,1,1,0,0,0,1,3,2,2,1,2,1,2,3,0,2,1,2,0,0,1,1,1,0,0,0,0,1,3,2,0,0,1,0,0,0,1,1,1,0,0,0,0,2,2,1,2,2,0,0,3,0,2,1
2,1,3,1,0,0,2,1,0,0,0,1,1,2,2,1,0,1,0,0,0,3,1,0,0,0,1,1,1,1,0,0,1,0,3,1,1,0,0,2,0,1,1,2,1,1,0,1,0,0,0,2,2,1,2,1,2,0,3,0
2,1,0,1,0,0,2,1,0,0,1,3,3,2,1,1,3,2,2,0,1,1,2,2,0,0,1,1,1,0,0,0,1,1,0,3,0,0,0,1,2,1,0,2,0,1,0,0,3,0,3,2,1,2,2,0,3,1,3,1
0,1,3,1,0,0,3,1,0,2,0,1,3,0,0,1,0,2,2,2,1,1,2,2,1,1,0,1,1,0,0,0,0,0,2,2,0,1,1,0,2,3,0,1,0,1,0,0,0,0,2,1,2,2,2,0,2,0,0,0
0,1,0,1,1,0,2,1,0,0,0,3,3,0,2,0,1,2,0,2,1,3,0,1,1,0,1,1,1,1,0,1,0,1,2,1,1,0,0,0,1,1,0,0,0,1,0,1,1,0,2,1,1,2,0,0,0,0,1,0
1,1,0,1,2,0,2,1,0,0,1,2,2,2,0,0,1,0,0,3,1,3,1,1,0,0,3,2,0,2,1,2,2,1,2,2,0,1,0,1,1,0,0,1,1,1,0,0,2,0,2,0,1,1,0,1,3,1,1,0
2,2,0,1,2,0,2,1,0,0,1,2,3,2,0,0,1,0,2,0,2,2,1,1,0,0,0,1,0,0,1,0,1,0,0,3,0,1,1,0,1,1,1,2,1,1,0,0,3,2,1,0,1,1,2,1,2,1,1,0
2,2,1,1,2,0,2,0,0,1,1,2,0,2,0,0,0,1,1,3,1,3,0,1,1,1,0,0,0,1,1,1,0,1,3,2,0,1,1,0,2,2,0,0,0,1,0,0,3,2,2,2,1,0,1,0,3,0,2,0
0,1,0,0,1,0,0,0,0,0,0,3,3,0,1,0,2,0,2,0,0,2,3,1,1,1,1,3,1,1,0,2,2,1,1,2,0,1,1,0,2,0,0,0,0,1,0,0,3,2,1,2,2,1,2,1,1,0,3,1
1,0,0,1,2,0,2,1,0,0,0,1,0,0,2,1,1,0,0,1,0,1,0,1,0,0,1,1,1,2,1,0,0,0,0,3,0,1,0,0,1,1,1,0,1,1,1,1,3,1,2,0,0,0,0,1,3,0,2,1
1,1,2,1,2,0,2,1,0,0,0,2,2,2,0,0,2,2,3,3,1,0,2,0,1,1,1,1,1,2,1,0,1,0,1,2,1,1,0,2,0,0,0,1,1,0,0,1,2,0,2,1,0,1,2,0,0,1,2,1
0,1,3,1,0,0,0,0,1,0,0,3,2,0,1,1,2,2,1,1,1,3,0,2,1,1,2,0,1,0,1,0,0,0,2,1,0,0,1,0,1,1,1,2,0,1,1,0,0,0,0,2,1,0,1,0,1,1,0,0
3,0,0,1,2,0,2,1,0,0,0,3,2,1,0,1,2,1,2,0,2,1,1,1,1,0,3,0,0,2,1,0,2,0,3,3,1,0,0,2,1,1,1,0,0,1,1,0,0,0,2,1,0,0,0,0,3,1,0,0
1,2,3,0,0,0,1,1,0,0,1,1,1,1,1,0,2,0,3,1,1,1,0,2,0,1,3,2,0,2,1,1,0,1,2,2,1,1,0,0,1,3,1,2,1,0,0,1,2,0,1,0,1,1,2,0,1,1,3,0
2,1,0,1,1,0,1,0,0,0,1,1,3,2,2,0,2,1,2,1,2,1,3,0,1,1,1,1,1,0,1,0,0,1,1,2,1,0,1,1,2,3,1,2,0,0,0,0,1,2,0,0,2,3,0,1,3,1,3,0
0,1,0,1,0,0,1,1,0,0,1,1,3,0,0,0,2,2,2,3,1,3,3,1,0,1,2,1,1,0,0,0,0,1,0,3,1,1,1,0,1,3,1,0,1,0,0,1,0,2,1,0,0,2,0,1,3,1,3,1
1,1,0,1,1,0,0,0,0,0,1,2,0,2,0,1,2,0,0,0,1,3,3,1,1,1,2,0,1,2,0,0,2,0,1,2,1,1,1,0,2,2,1,0,1,0,1,0,0,1,3,0,1,2,2,1,2,1,2,0
1,1,0,1,1,0,2,1,0,0,1,2,3,1,0,0,0,2,2,2,0,2,2,0,0,1,0,0,0,2,1,2,2,0,0,0,1,1,1,0,1,2,1,0,0,0,0,0,0,2,3,1,0,1,0,1,0,0,2,0
1,1,1,1,2,0,1,0,1,0,1,1,3,2,1,0,2,1,0,3,0,0,1,1,0,0,0,2,0,2,1,0,2,1,1,2,1,1,1,2,1,0,1,0,1,0,0,0,3,0,1,2,3,3,2,1,3,1,0,1
0,1,0,1,2,0,3,1,0,0,1,1,3,0,2,0,1,2,0,0,1,3,1,1,0,0,1,1,1,2,1,0,1,0,0,1,0,0,0,0,1,1,0,2,0,0,0,1,0,0,0,1,0,0,0,1,2,1,1,1
0,1,0,1,1,0,2,1,0,2,0,0,1,0,2,1,3,1,3,2,1,1,1,1,1,0,3,0,0,2,1,0,2,0,2,3,1,1,0,0,2,0,0,2,0,1,0,1,2,0,2,0,1,3,2,0,3,0,2,0
0,1,0,1,0,0,2,0,0,0,0,2,3,2,0,0,0,2,2,2,1,2,3,0,0,1,1,3,1,1,1,0,2,0,3,0,1,0,0,1,1,0,1,1,1,0,0,1,0,2,0,0,0,3,2,0,0,1,3,1
0,1,0,1,2,0,2,1,0,0,0,1,3,0,0,1,2,0,0,3,0,3,2,1,1,0,2,2,0,1,0,0,2,1,0,2,1,1,0,2,1,2,0,0,1,0,0,0,0,0,2,1,0,0,2,1,1,1,3,0
3,1,1,1,1,0,2,1,0,0,0,2,3,2,0,1,2,2,0,1,1,3,2,1,1,1,3,1,1,2,1,1,2,1,0,3,1,1,0,1,2,2,1,0,0,0,0,1,0,0,3,0,2,1,0,0,2,0,3,0
2,1,0,1,1,0,0,0,0,0,0,1,3,2,0,1,1,1,0,2,2,3,2,1,0,0,2,0,1,2,1,0,2,1,3,2,1,1,0,0,2,0,0,2,0,1,0,0,0,0,3,1,3,1,1,1,2,1,1,1
0,0,0,0,1,0,2,0,1,0,0,2,2,0,0,1,2,2,2,1,1,3,2,0,0,1,0,0,1,2,1,0,0,0,0,2,0,0,1,0,1,0,0,1,0,0,1,1,3,0,3,1,3,3,0,0,2,0,0,1
1,2,0,1,1,0,3,1,1,0,0,3,3,1,2,0,3,1,0,3,1,3,2,2,0,1,1,1,0,2,1,0,0,0,0,1,0,1,1,1,1,3,1,0,0,0,1,0,0,2,2,2,2,0,0,0,3,0,0,1
2,1,0,1,2,0,1,0,0,0,0,1,1,2,1,1,2,2,2,1,1,1,0,1,1,1,3,2,0,2,0,0,0,0,3,1,0,0,0,1,1,1,1,0,0,1,0,0,2,0,0,0,1,3,2,0,0,1,0,1
0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,1,1,2,3,1,1,1,0,1,1,0,3,0,0,0,1,1,2,0,2,1,1,1,1,1,2,3,1,1,1,1,0,0,1,2,0,0,2,3,0,0,1,0,0,0
1,1,3,1,2,0,2,1,0,0,1,3,2,2,1,1,1,2,2,3,1,2,2,2,1,1,0,1,1,1,0,0,0,0,3,1,0,1,0,2,2,2,0,2,0,1,0,1,2,0,1,1,2,1,2,0,3,0,0,0
0,1,1,1,0,0,3,1,0,0,0,1,2,0,0,1,2,2,1,0,1,0,2,2,0,0,2,2,0,0,1,0,1,0,3,0,1,1,0,0,0,3,1,1,0,1,1,0,1,0,0,1,0,0,0,0,3,1,0,1
1,1,3,1,2,0,1,1,0,0,1,1,2,0,2,1,3,0,2,3,1,2,2,1,1,0,0,1,1,0,0,0,1,0,3,0,0,0,1,0,2,3,1,1,0,1,0,0,0,1,3,1,3,1,2,0,2,0,3,1
1,2,1,1,2,0,1,1,0,0,1,0,2,1,0,1,2,1,1,3,0,3,2,0,1,1,3,0,0,1,0,2,2,0,3,1,0,0,0,1,2,1,1,1,1,0,0,0,3,1,1,2,3,1,1,0,2,1,1,1
3,1,3,1,2,0,2,0,0,0,1,0,3,2,2,1,1,2,2,2,1,3,0,0,1,1,1,2,0,2,1,2,1,0,0,1,0,0,1,0,1,3,1,1,0,1,0,1,3,0,0,1,1,3,0,0,3,0,1,0
2,1,3,1,2,0,2,1,0,0,0,3,2,2,1,0,1,0,2,3,2,2,3,2,1,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,2,1,1,2,0,0,0,1,3,0,2,2,0,2,1,1,2,1,0,1
2,1,3,1,1,0,2,1,0,0,0,0,3,2,2,0,1,1,2,3,0,0,2,0,1,0,1,1,1,0,1,0,2,1,2,3,1,0,0,1,1,1,0,1,0,1,0,0,3,2,0,0,0,0,0,0,3,0,0,1
1,1,2,1,0,0,2,0,1,2,1,2,0,0,0,1,1,1,0,1,1,3,0,2,1,1,2,0,0,1,0,0,0,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,2,0,2,2,2,0,0,0,2,0,1,1
3,1,0,1,2,0,2,1,0,0,0,0,3,1,2,1,1,2,0,3,0,3,1,0,0,0,0,2,0,2,1,2,1,0,0,0,0,0,1,2,2,3,1,0,0,0,0,1,0,2,3,2,0,3,1,0,2,0,3,1
1,1,0,1,0,0,1,1,0,0,1,0,1,0,2,1,1,0,3,2,0,0,3,0,0,1,3,2,0,1,0,1,1,0,3,1,1,1,1,0,0,2,1,2,0,1,0,1,0,2,2,2,0,1,2,0,1,0,1,1
0,0,0,1,2,1,1,0,0,3,0,1,1,2,0,1,2,2,2,3,1,1,0,0,1,1,1,1,1,0,1,0,0,0,3,0,0,0,1,2,2,0,1,2,0,0,0,1,2,1,2,1,0,2,0,1,2,1,2,0
2,1,0,1,2,0,1,0,0,0,0,0,3,2,0,1,3,1,0,3,2,3,1,1,0,0,3,0,1,2,0,0,1,0,3,1,0,1,1,2,1,3,0,2,1,0,1,0,1,0,2,0,0,2,1,0,0,1,2,1
0,1,0,1,0,1,1,1,0,2,1,1,2,2,2,1,0,1,2,3,2,2,2,0,0,1,3,1,1,0,1,2,1,0,3,0,0,1,0,2,2,0,1,0,0,1,0,1,0,2,3,1,2,3,2,0,2,1,3,0
1,1,0,0,2,1,1,1,0,2,0,1,0,1,2,0,3,1,0,1,0,3,0,1,1,1,3,2,0,1,1,0,0,1,3,1,0,0,1,0,0,2,1,2,0,1,0,1,0,2,3,2,0,3,1,0,0,1,2,1
1,1,1,1,1,0,2,1,0,0,1,0,2,0,2,1,1,2,1,1,1,3,3,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,1,2,2,1,0,1,0,1,0,0,0,0,3,1,2,0,1,0,1,0,1,0
3,0,3,0,1,0,0,1,0,3,0,2,1,0,0,1,3,2,3,1,0,1,0,1,1,1,1,1,1,2,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,1,0,3,1,0,1,0,1,0
1,1,1,1,2,0,2,0,0,0,1,3,1,0,1,1,1,0,3,0,1,1,2,2,0,1,2,2,0,0,1,1,2,0,2,1,0,0,0,1,2,3,1,1,0,1,0,0,0,0,2,0,1,2,0,1,3,0,1,1
2,1,1,0,2,0,2,1,0,0,0,2,2,2,0,1,2,1,1,3,2,0,3,1,1,1,2,2,0,1,1,1,2,0,1,2,0,0,1,1,0,2,1,2,0,0,0,0,0,0,3,1,0,1,1,0,0,0,1,1
0,1,2,1,0,0,1,1,0,3,0,1,1,2,0,1,3,2,3,1,0,0,3,2,1,0,2,2,0,0,1,2,2,0,2,0,1,1,0,0,2,3,0,0,1,1,0,1,0,0,0,0,1,2,2,0,3,0,0,1
0,1,1,1,2,1,2,1,0,3,1,3,2,1,2,1,2,0,1,2,0,3,1,0,1,0,3,3,1,0,1,1,1,0,0,2,0,0,1,1,0,1,1,1,0,1,1,0,2,0,3,0,1,3,1,0,1,0,0,0
0,1,0,0,0,0,2,1,0,0,1,2,2,0,0,1,1,2,2,3,0,1,2,1,0,1,1,1,1,0,1,0,2,0,0,1,1,0,1,1,0,2,1,0,1,0,0,1,0,2,1,1,0,2,0,0,0,1,0,1
1,1,3,1,2,0,2,1,0,0,0,2,3,1,0,1,1,2,3,3,1,0,1,1,0,0,2,2,0,2,1,2,1,0,3,1,0,0,1,2,1,1,1,1,1,1,0,0,0,0,1,1,2,1,1,1,1,1,0,0
1,1,3,0,2,0,2,0,0,0,0,3,1,2,1,0,1,1,1,2,0,3,1,0,1,0,0,2,0,1,1,1,2,1,1,2,0,1,1,0,1,3,0,2,0,0,0,0,1,2,1,1,0,1,0,1,1,1,3,0
0,1,0,1,2,0,1,1,0,0,0,1,2,2,1,1,1,1,3,0,1,0,1,0,0,0,2,1,1,2,1,0,1,0,3,0,0,0,1,1,1,3,1,2,1,1,1,0,0,2,0,1,0,2,1,1,0,1,2,1
0,1,0,0,2,1,0,1,0,1,1,2,1,1,0,1,0,0,0,3,0,3,1,1,0,0,3,1,1,2,1,1,1,1,3,1,1,0,1,0,2,3,0,0,1,1,0,0,1,1,0,2,1,3,0,0,1,0,3,1
2,1,2,1,2,0,2,0,0,0,1,2,3,2,0,1,3,0,2,1,2,1,0,2,0,1,1,1,1,0,1,0,2,0,2,3,1,1,1,2,2,1,1,2,1,1,0,1,3,2,0,1,0,1,0,0,2,1,1,0
1,1,1,1,1,0,2,1,0,0,0,0,3,2,2,1,2,0,2,3,1,2,2,0,0,1,1,1,1,0,1,0,0,0,1,2,1,0,0,1,2,3,0,2,1,0,1,0,0,0,3,0,3,1,2,0,0,1,3,1
2,2,2,1,2,0,3,0,1,0,0,1,1,2,2,0,2,0,1,1,2,3,0,2,1,1,0,0,0,1,0,1,0,1,3,2,0,0,1,2,1,3,0,0,0,0,0,0,0,2,0,1,0,0,2,1,3,1,1,0
0,2,0,1,1,0,2,1,0,0,0,0,2,0,2,0,3,2,2,3,0,2,2,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,2,0,2,0,1,1,0,0,0,0,2,1,0,2,1,2,1,3,1,3,1
0,1,1,1,1,0,1,1,0,0,0,1,2,0,0,1,2,1,1,3,1,3,1,0,1,0,3,3,1,0,1,0,2,0,1,1,0,0,1,0,2,1,1,2,0,0,0,1,3,2,2,2,2,2,1,0,3,0,3,0
0,1,0,1,1,0,2,1,0,0,1,2,0,0,2,1,2,1,2,0,2,3,3,0,1,1,1,1,1,0,1,0,2,0,2,1,1,0,1,2,0,1,1,2,0,0,0,0,0,2,3,2,2,0,2,0,3,1,1,0
1,1,0,1,2,0,1,0,0,0,1,1,2,0,0,0,2,2,2,3,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,2,0,0,1,2,1,0,1,0,0,0,0,0,0,0,2,2,0,2,0,1,2,1,3,0
1,1,2,1,2,0,1,1,0,1,0,1,1,0,0,0,0,0,2,1,1,2,0,1,0,1,1,1,1,0,1,0,2,0,3,3,0,1,1,0,2,3,0,2,1,0,1,0,0,0,3,1,2,1,2,0,2,0,2,1
2,1,0,1,1,1,2,1,0,2,0,2,2,0,0,1,3,2,2,3,0,0,0,1,0,1,1,3,1,0,1,2,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,3,0,2,1,0,3,0,0,0,1,1,1
0,1,3,1,2,0,3,1,0,0,0,3,3,0,1,1,3,2,0,0,1,3,3,0,1,1,3,1,0,0,1,0,2,0,2,3,0,1,1,2,1,0,1,2,0,0,1,1,0,2,0,2,0,0,1,1,2,0,0,1
2,1,0,1,1,1,2,1,0,2,1,2,0,2,1,1,3,0,0,1,2,3,3,1,0,1,0,0,1,0,1,1,2,0,0,2,1,0,1,0,2,0,0,2,1,0,0,0,0,2,2,0,0,0,1,0,3,0,0,1
0,1,3,1,2,1,1,1,0,3,0,0,0,1,2,1,1,0,2,2,1,3,0,0,0,1,1,1,1,0,1,0,0,1,0,3,0,0,1,2,1,0,1,1,0,1,1,1,0,0,2,0,2,1,0,0,2,0,3,0
1,1,3,0,0,0,2,0,0,0,1,0,3,1,2,0,2,1,1,3,2,3,2,0,1,1,1,1,1,0,1,0,1,1,3,3,0,1,0,0,2,0,0,1,0,1,0,1,2,0,0,1,1,0,2,0,2,0,2,1
2,1,2,0,2,0,2,1,0,0,0,3,2,2,0,1,2,2,1,3,1,0,1,2,1,0,1,1,0,0,0,1,2,0,2,1,0,1,1,0,1,3,1,0,1,0,0,0,1,2,3,1,2,0,2,0,3,0,1,0
1,1,3,1,0,0,1,1,1,0,0,2,2,2,0,0,0,1,2,1,0,1,3,0,1,1,1,1,1,0,1,0,2,0,2,1,0,0,1,2,1,1,0,1,1,1,0,0,0,0,2,1,2,2,1,1,0,1,0,0
1,1,2,1,2,0,3,1,0,3,1,1,2,2,2,1,2,1,2,0,0,3,2,2,1,1,1,1,1,0,1,1,2,1,1,2,0,0,0,0,0,3,0,2,1,1,0,1,2,0,3,2,2,3,0,1,1,0,2,1
1,2,0,0,2,0,2,1,0,0,1,0,2,0,2,1,2,0,0,3,2,1,1,1,0,0,1,1,1,2,1,0,0,0,3,1,0,0,1,0,2,1,1,2,1,1,0,0,1,1,2,0,1,0,2,1,0,0,2,1
0,1,3,1,2,0,3,0,1,0,0,3,3,2,1,0,2,1,2,0,2,0,1,1,1,0,0,1,1,0,0,0,2,1,1,3,0,1,1,0,2,1,1,0,1,1,1,0,1,0,0,2,1,2,2,1,1,0,1,0
2,1,0,1,2,0,2,1,0,0,1,1,3,2,0,0,2,0,2,0,2,3,2,2,0,1,1,1,0,1,0,1,0,1,2,2,1,0,0,0,0,2,1,0,1,1,1,0,0,0,0,2,0,2,0,1,0,0,1,0
0,1,0,1,0,0,2,1,0,0,1,0,2,2,2,0,2,2,3,3,1,0,2,2,1,1,2,2,0,1,0,2,0,0,2,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,2,2,2,2,1,0,3,1,0,1
2,0,1,0,2,1,1,1,0,0,0,1,2,1,0,1,2,2,1,3,1,0,0,1,1,0,1,2,0,1,1,2,2,0,2,3,0,1,1,0,1,1,1,2,1,0,0,1,3,2,2,1,2,0,2,0,0,1,3,1
0,1,0,1,2,0,1,1,0,0,0,1,2,2,1,1,1,1,1,3,2,3,2,1,0,1,0,1,1,0,1,0,1,0,3,1,0,0,1,2,2,0,1,2,1,1,1,0,2,2,2,0,0,1,1,0,0,0,3,0
0,1,3,1,2,1,1,1,0,0,0,1,3,1,0,0,2,2,3,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,2,1,1,0,1,1,0,0,0,1,0,2,2,0,0,3,0,2,1
2,1,0,1,2,1,1,1,0,3,1,0,1,2,2,1,0,2,2,2,1,3,1,2,0,0,1,1,1,0,1,1,0,0,3,0,0,0,0,0,0,1,1,2,0,1,0,0,3,0,2,2,1,2,2,0,3,0,0,0
0,1,0,1,2,0,1,0,1,0,1,1,0,0,0,0,1,2,0,3,1,3,3,1,1,1,0,0,0,2,1,1,2,0,1,1,0,0,1,0,1,2,0,1,0,0,1,1,0,0,2,1,2,3,1,1,2,1,2,0
1,1,3,1,1,0,2,0,0,2,1,3,1,2,0,1,3,2,3,3,0,2,2,0,0,1,0,0,1,2,1,2,1,0,3,3,1,1,1,1,2,1,1,0,1,0,0,0,3,0,1,2,0,2,1,0,0,0,1,0
1,1,0,1,2,0,2,1,0,0,1,2,2,2,0,1,1,0,0,1,0,0,0,1,1,1,1,3,1,1,0,0,1,0,3,0,0,1,0,1,2,2,1,1,0,0,1,1,2,0,0,2,0,0,2,1,0,0,3,1
